Country,EdLevel,YearsCodePro,Salary,DevType,LanguageHaveWorkedWith,MiscTechHaveWorkedWith,WebframeHaveWorkedWith
15,2,1.0,115000.0,0,0,0,2
15,0,6.0,220000.0,5,0,3,5
15,0,4.0,115000.0,4,2,4,3
2,1,3.0,64287.0,0,2,2,3
15,1,6.0,135000.0,0,0,4,5
15,2,0.5,129000.0,8,0,2,1
7,0,5.0,38784.0,0,0,0,5
4,0,2.0,90804.0,5,0,3,5
5,2,6.0,19546.0,0,0,4,5
14,0,25.0,45241.0,5,0,0,2
7,0,5.0,38400.0,5,0,2,5
15,0,6.0,103000.0,0,2,3,5
5,0,3.0,27312.0,0,0,4,3
15,2,9.0,121000.0,0,2,2,5
15,0,20.0,115000.0,7,0,0,5
2,0,15.0,113447.0,5,0,2,2
2,0,20.0,65799.0,5,0,0,0
14,3,3.0,51704.0,5,5,2,4
7,0,11.0,51708.0,0,0,2,5
5,0,2.0,15000.0,0,0,4,5
1,0,7.0,31608.0,0,0,2,4
15,0,2.0,70000.0,0,0,0,5
2,0,4.0,49160.0,5,0,0,5
1,0,6.0,15120.0,5,0,0,5
2,1,6.0,68068.0,0,0,4,5
11,0,8.0,43239.0,7,0,0,5
2,2,18.0,151263.0,0,0,2,3
1,0,15.0,32988.0,5,0,4,5
1,0,2.0,23364.0,5,2,3,0
15,0,20.0,175000.0,5,0,0,4
15,0,16.0,155000.0,5,0,0,2
11,3,1.0,20760.0,0,0,4,5
5,2,7.0,18432.0,7,0,0,3
3,2,12.0,54049.0,5,0,3,5
11,1,25.0,64859.0,9,0,0,3
13,0,10.0,43392.0,0,0,0,5
1,1,2.0,10992.0,0,0,3,5
1,0,11.0,27492.0,5,0,0,0
2,0,4.0,52942.0,7,0,0,0
15,0,30.0,250000.0,0,0,0,3
1,2,10.0,57267.0,8,0,3,5
1,0,17.0,27492.0,5,0,4,0
1,0,10.0,21996.0,5,0,0,0
15,0,8.0,120000.0,5,0,0,3
14,0,25.0,38778.0,0,0,0,5
15,1,5.0,70000.0,0,0,0,5
1,1,8.0,13740.0,5,0,2,3
1,0,17.0,30240.0,0,0,0,2
5,0,5.0,8376.0,0,0,2,5
5,0,13.0,25128.0,0,0,0,0
15,0,20.0,107000.0,0,0,0,0
15,0,38.0,120000.0,5,0,0,3
5,0,6.0,25131.0,5,0,4,5
15,0,7.0,240000.0,5,0,0,3
1,1,8.0,27492.0,0,2,4,5
15,2,30.0,220000.0,0,0,0,3
1,0,8.0,87960.0,0,0,3,3
1,1,14.0,24744.0,5,0,0,5
15,0,1.0,75000.0,0,0,0,3
4,1,28.0,162147.0,8,0,0,5
5,0,7.0,13962.0,0,0,0,0
1,0,7.0,21996.0,4,0,4,5
14,0,35.0,129259.0,5,0,0,5
15,2,4.0,54000.0,1,5,2,1
3,2,3.0,43239.0,5,0,2,5
6,3,30.0,25944.0,0,0,0,5
2,0,22.0,113447.0,0,0,2,3
13,1,14.0,49308.0,0,5,4,5
1,2,25.0,32988.0,0,0,0,5
1,1,0.5,10176.0,7,4,4,5
14,2,25.0,60752.0,0,0,0,5
14,2,20.0,89189.0,8,0,0,2
13,0,23.0,16176.0,0,0,0,5
15,2,25.0,140000.0,0,0,0,5
2,0,12.0,83194.0,0,0,1,3
5,0,12.0,13404.0,0,0,0,5
12,1,4.0,85908.0,0,0,0,5
15,2,20.0,180000.0,0,0,2,0
6,0,5.0,32429.0,0,0,4,3
2,0,10.0,99828.0,5,0,4,3
15,0,5.0,130000.0,5,0,2,5
8,0,8.0,43239.0,5,0,3,3
14,0,10.0,116333.0,5,0,1,3
1,0,10.0,10992.0,0,2,4,3
15,0,0.5,65000.0,5,0,1,5
15,0,15.0,113000.0,5,2,3,3
15,0,12.0,100000.0,5,0,0,5
1,0,15.0,32988.0,5,0,0,4
15,3,40.0,170000.0,0,0,0,0
15,0,15.0,100000.0,5,0,2,3
15,0,25.0,150000.0,0,0,0,2
15,2,15.0,130000.0,8,0,0,5
6,1,7.0,34591.0,4,2,4,0
15,0,6.0,160000.0,0,2,0,3
14,2,3.0,45241.0,5,0,0,5
7,0,3.0,16500.0,5,0,0,5
15,0,9.0,250000.0,8,0,4,3
6,1,9.0,36753.0,5,0,3,0
15,0,8.0,75000.0,5,0,0,5
15,2,12.0,138202.0,0,0,2,5
4,1,9.0,56211.0,5,0,2,5
4,2,25.0,138366.0,0,0,0,2
2,2,10.0,41597.0,0,0,3,5
15,0,8.0,130000.0,4,0,3,4
15,0,29.0,115000.0,0,0,0,0
14,1,12.0,129259.0,5,0,0,5
7,2,4.0,19392.0,5,0,0,5
15,0,8.0,250000.0,4,0,4,4
11,3,2.0,16860.0,0,0,0,5
12,1,10.0,57684.0,5,0,0,5
7,0,6.0,20340.0,0,0,0,5
14,2,11.0,122796.0,5,0,3,3
5,0,6.0,13404.0,0,0,3,5
1,0,6.0,16035.0,5,0,0,5
4,1,4.0,64859.0,5,0,0,0
6,2,11.0,86500.0,8,0,2,5
4,3,24.0,194577.0,5,2,1,3
4,1,28.0,88632.0,0,0,2,5
11,2,7.0,19452.0,5,2,3,4
1,0,10.0,65976.0,0,0,0,2
14,0,4.0,42009.0,5,0,4,5
15,0,1.0,70000.0,4,0,4,5
3,2,9.0,69183.0,4,2,4,3
5,0,17.0,50268.0,0,0,2,3
6,1,5.0,36753.0,5,0,4,5
14,2,7.0,96945.0,5,0,0,5
5,0,5.0,20943.0,5,2,4,2
15,2,32.0,135000.0,0,0,2,0
7,0,5.0,8076.0,0,0,0,5
15,2,18.0,113000.0,0,0,2,5
1,0,5.0,31608.0,5,0,4,3
5,0,7.0,18150.0,0,2,1,3
15,0,13.0,75002.0,0,0,3,0
12,1,6.0,42956.0,0,0,0,3
6,0,14.0,43239.0,5,0,0,5
5,0,8.0,11379.0,0,0,0,5
15,1,25.0,250000.0,5,0,3,0
15,0,7.0,160000.0,5,0,0,0
7,3,9.0,10536.0,5,0,4,5
15,0,6.0,100000.0,5,0,3,5
6,1,20.0,44320.0,0,0,2,5
2,1,22.0,68068.0,5,0,0,0
15,1,3.0,100000.0,0,0,3,0
15,2,25.0,130000.0,8,0,4,5
6,0,13.0,39996.0,5,0,0,5
7,0,3.0,34908.0,7,2,0,0
15,1,2.0,56250.0,5,0,4,5
15,2,8.0,90000.0,5,0,0,2
3,2,2.0,25944.0,1,5,2,0
14,0,6.0,54289.0,5,0,0,3
13,1,6.0,18000.0,0,0,3,5
15,1,26.0,100000.0,0,0,0,5
15,0,4.0,90000.0,4,0,3,0
2,0,8.0,54455.0,5,0,0,5
7,0,6.0,32316.0,5,0,3,5
7,2,20.0,84024.0,9,0,3,5
1,0,5.0,27816.0,5,0,4,5
15,1,35.0,120000.0,5,0,4,5
1,0,8.0,10140.0,7,2,3,0
15,0,22.0,86000.0,5,0,0,0
9,2,7.0,45564.0,4,0,4,5
15,0,7.0,110000.0,0,0,4,5
15,1,1.0,25000.0,0,0,2,1
12,0,8.0,56460.0,5,0,0,5
2,2,7.0,83194.0,0,0,0,0
15,0,12.0,95000.0,0,0,0,0
8,2,28.0,86478.0,5,0,0,0
7,3,12.0,32316.0,0,0,3,5
15,1,20.0,165000.0,0,0,0,3
5,0,4.0,11724.0,4,0,3,0
7,1,6.0,35556.0,4,0,3,5
4,3,20.0,50592.0,5,0,3,5
1,0,11.0,20616.0,0,2,0,5
15,0,5.0,110000.0,5,0,3,5
7,3,10.0,12924.0,2,0,0,2
4,2,5.0,57427.0,5,0,1,5
11,0,5.0,37834.0,0,0,3,5
5,0,2.0,9773.0,0,0,3,5
8,2,18.0,162147.0,5,0,0,2
15,0,5.0,200000.0,0,0,2,5
5,0,6.0,34904.0,4,0,4,5
9,1,0.5,24300.0,0,0,2,4
3,3,8.0,46704.0,0,0,2,5
14,1,4.0,46533.0,0,0,2,3
2,1,15.0,86976.0,0,0,0,0
11,3,11.0,16860.0,0,0,3,5
15,0,8.0,115000.0,0,0,0,5
12,1,17.0,67500.0,8,0,0,5
4,0,13.0,77831.0,0,0,2,5
11,3,6.0,27025.0,0,0,0,3
1,0,2.0,15120.0,0,0,0,5
14,0,10.0,64630.0,5,0,4,5
15,0,5.0,60000.0,5,0,2,5
1,0,4.0,13740.0,0,2,4,3
15,2,36.0,160000.0,0,0,0,3
5,0,20.0,50000.0,7,0,4,5
5,0,2.0,25365.0,0,0,1,5
5,0,5.0,25131.0,0,5,1,5
15,2,15.0,125000.0,0,0,2,5
5,0,9.0,39093.0,0,0,0,5
15,0,24.0,99600.0,0,0,0,5
15,1,7.0,95000.0,5,0,0,5
5,0,9.0,40629.0,5,2,2,5
6,0,6.0,34591.0,0,0,3,0
15,1,10.0,150000.0,8,0,0,3
7,0,20.0,30000.0,5,2,4,5
15,1,5.0,120000.0,5,2,4,5
1,0,5.0,77832.0,0,0,4,5
1,3,10.0,23364.0,0,0,0,0
15,1,3.0,63000.0,0,2,4,5
1,2,20.0,27488.0,5,4,0,5
13,2,14.0,49308.0,8,0,2,2
6,0,28.0,18156.0,5,2,4,5
15,1,17.0,150000.0,5,0,3,5
4,1,38.0,96207.0,0,0,0,5
3,2,5.0,40212.0,4,0,4,3
9,2,13.0,19740.0,0,0,2,5
15,2,4.0,60000.0,5,0,0,5
15,1,7.0,120000.0,5,0,0,5
15,0,20.0,145000.0,5,0,3,4
15,0,4.0,80000.0,0,0,4,5
15,2,3.0,116000.0,8,0,2,5
3,2,10.0,75669.0,5,0,2,0
1,0,4.0,18696.0,0,0,2,5
15,0,15.0,150000.0,5,0,2,5
15,0,1.0,50000.0,5,0,4,4
11,2,5.0,27025.0,0,0,3,5
1,0,3.0,8244.0,8,0,3,0
1,0,10.0,12372.0,0,4,3,4
4,0,3.0,60972.0,9,0,3,0
15,0,4.0,86000.0,5,0,0,5
15,0,8.0,140000.0,8,0,4,3
2,3,25.0,64287.0,0,0,2,5
15,0,14.0,108893.0,5,0,0,3
1,0,9.0,10992.0,0,1,4,5
13,0,4.0,19728.0,5,0,0,5
5,0,6.0,58639.0,0,2,4,3
1,1,9.0,15120.0,0,0,4,5
2,0,7.0,71850.0,0,0,0,5
11,2,29.0,45396.0,0,0,0,5
14,2,12.0,77556.0,5,0,0,0
1,0,10.0,64860.0,0,0,3,5
10,2,10.0,33972.0,0,0,2,2
1,0,4.0,45814.0,0,0,0,0
1,0,10.0,63228.0,5,0,4,5
1,2,15.0,19236.0,5,0,0,5
15,2,15.0,100000.0,2,0,2,5
15,0,3.0,67500.0,0,0,2,5
10,2,8.0,28308.0,0,5,2,0
5,0,11.0,51658.0,5,0,0,5
13,0,12.0,36000.0,0,2,2,5
15,1,4.0,130000.0,5,0,3,4
1,0,6.0,82464.0,7,0,3,0
15,0,1.0,45000.0,5,0,0,5
1,0,2.0,8244.0,4,0,3,0
5,0,7.0,22339.0,0,0,4,5
15,1,9.0,137000.0,5,0,3,5
15,1,4.0,150000.0,5,0,0,4
2,0,10.0,102102.0,4,0,4,4
4,3,17.0,64859.0,0,0,0,5
15,1,15.0,150000.0,0,0,1,4
2,2,6.0,75631.0,5,0,0,3
1,0,16.0,54972.0,0,0,2,5
15,0,1.0,70000.0,0,0,0,3
1,2,16.0,27492.0,0,2,3,5
1,1,10.0,27492.0,5,0,4,5
4,2,12.0,103774.0,0,0,2,3
15,1,22.0,196000.0,8,2,4,3
3,1,4.0,24648.0,0,0,3,5
15,1,2.0,72000.0,5,0,0,3
14,0,20.0,122796.0,0,0,1,3
1,1,23.0,32988.0,0,0,3,5
1,0,4.0,41232.0,4,0,4,3
15,0,6.0,60000.0,0,0,0,5
15,3,5.0,150000.0,1,5,2,1
15,0,0.5,55000.0,5,0,0,5
5,2,5.0,20244.0,0,0,2,1
9,1,6.0,19440.0,0,0,4,5
15,0,4.0,77000.0,0,0,0,3
4,2,14.0,64859.0,5,0,3,3
15,0,15.0,170000.0,1,2,2,5
15,0,5.0,86000.0,0,0,0,5
5,2,3.0,16754.0,5,2,4,5
1,0,16.0,60000.0,0,4,4,0
15,0,21.0,250000.0,0,0,0,3
7,0,0.5,20000.0,8,0,0,5
15,0,6.0,140000.0,5,0,4,3
15,0,8.0,52000.0,0,0,4,4
13,0,3.0,19728.0,7,0,4,3
4,1,8.0,54049.0,4,0,3,0
6,0,20.0,41077.0,0,0,0,0
1,3,19.0,38484.0,5,0,3,5
15,1,15.0,148000.0,4,0,0,5
7,2,11.0,40400.0,5,0,4,5
8,0,7.0,41508.0,0,0,3,5
1,1,13.0,38484.0,5,2,4,5
7,3,9.0,10344.0,0,0,4,5
6,1,7.0,32429.0,0,0,0,5
15,0,8.0,135000.0,5,0,2,3
15,2,36.0,235000.0,0,0,1,5
1,0,3.0,16488.0,0,0,2,5
1,0,18.0,13740.0,0,0,0,5
6,0,5.0,45401.0,3,0,0,1
1,2,15.0,28860.0,5,0,2,3
15,0,7.0,185000.0,8,0,0,5
5,0,10.0,30000.0,0,0,4,4
15,0,11.0,82000.0,0,0,0,5
15,0,3.0,135000.0,5,0,2,5
15,0,10.0,75000.0,5,0,0,5
2,0,13.0,47648.0,5,0,2,5
15,2,5.0,96000.0,0,0,2,2
15,0,10.0,120000.0,0,0,0,0
1,0,6.0,17868.0,5,0,4,5
15,0,16.0,140000.0,4,0,0,5
10,2,4.0,21708.0,5,0,0,5
5,0,6.0,16752.0,0,0,0,5
15,0,16.0,90000.0,0,0,0,5
5,0,6.0,34904.0,8,2,2,5
15,2,3.0,150000.0,0,0,4,5
15,0,10.0,105000.0,5,0,0,3
14,1,10.0,64630.0,0,0,0,5
2,0,10.0,75631.0,5,0,0,5
15,1,18.0,85000.0,5,0,0,5
3,2,5.0,37620.0,0,2,2,3
7,2,5.0,12924.0,0,0,2,3
2,1,1.0,30250.0,7,0,0,3
4,2,8.0,75669.0,8,2,2,0
15,2,23.0,105000.0,5,0,0,3
15,1,24.0,90000.0,4,2,4,4
15,2,20.0,210000.0,9,0,0,3
15,0,2.0,90000.0,5,0,4,4
11,3,22.0,41077.0,0,0,3,5
1,0,4.0,13740.0,0,0,0,5
2,1,22.0,98321.0,8,0,0,5
3,2,16.0,108098.0,0,0,0,5
14,3,3.0,54289.0,9,0,2,5
15,2,10.0,115500.0,8,0,2,5
1,2,7.0,16488.0,5,0,4,5
5,2,15.0,16754.0,0,0,0,5
12,0,14.0,72408.0,0,0,0,3
15,0,8.0,235000.0,0,0,0,5
12,0,5.0,46945.0,0,0,0,5
15,0,15.0,84000.0,0,0,0,3
3,3,28.0,216196.0,8,0,2,2
5,0,4.0,20943.0,0,0,1,5
2,0,0.5,45379.0,5,0,3,3
15,0,5.0,127000.0,7,0,4,3
8,1,6.0,64859.0,0,0,4,5
11,2,7.0,46482.0,8,0,2,5
15,2,22.0,155000.0,8,0,0,3
2,0,4.0,102102.0,0,0,0,5
3,0,3.0,9996.0,0,0,2,0
4,2,2.0,67021.0,5,0,2,4
15,2,8.0,150000.0,5,0,0,3
15,2,17.0,129000.0,5,0,0,0
15,0,5.0,75000.0,4,0,3,0
13,0,6.0,23664.0,0,0,0,2
7,0,9.0,10344.0,8,0,0,0
2,0,30.0,68068.0,8,0,2,5
15,0,38.0,130000.0,0,2,2,3
15,1,3.0,61200.0,5,0,3,5
2,2,30.0,45379.0,0,0,2,5
1,2,4.0,35736.0,0,2,2,3
2,0,15.0,92270.0,5,0,4,3
5,0,5.0,10471.0,5,0,0,5
9,2,3.0,45564.0,4,0,3,0
5,2,6.0,16754.0,0,0,2,5
1,0,2.0,16493.0,0,0,0,2
12,2,10.0,76092.0,5,0,4,5
5,0,4.0,15358.0,5,0,4,5
7,0,2.0,15252.0,0,0,2,5
2,0,2.0,65043.0,0,0,2,3
15,2,3.0,124000.0,1,5,2,2
15,1,26.0,172000.0,5,0,0,5
13,0,5.0,11832.0,0,0,0,5
14,2,10.0,64630.0,0,0,0,5
2,2,10.0,83194.0,5,0,4,3
15,0,6.0,150000.0,0,0,4,5
15,1,8.0,120000.0,8,0,0,2
15,1,28.0,174000.0,5,0,0,0
15,1,8.0,118000.0,5,0,0,5
15,0,4.0,143500.0,5,0,0,4
15,1,6.0,46000.0,5,0,0,5
8,0,21.0,71340.0,0,0,0,0
15,2,8.0,220000.0,0,0,0,2
14,0,3.0,36193.0,4,0,2,5
4,2,14.0,38916.0,0,0,2,2
11,3,6.0,51887.0,5,0,0,0
5,0,3.0,107593.0,0,0,4,5
1,0,4.0,15120.0,8,0,2,5
15,2,9.0,225000.0,0,0,0,2
15,1,24.0,180000.0,0,0,0,5
4,0,4.0,46482.0,5,0,3,5
13,0,15.0,65746.0,0,0,2,5
7,3,4.0,11640.0,0,0,0,5
14,0,4.0,40975.0,0,0,0,5
4,2,2.0,59454.0,5,0,2,5
9,1,1.0,10932.0,0,0,0,0
14,0,20.0,103408.0,0,0,2,2
13,2,15.0,78900.0,0,2,4,3
15,2,43.0,180000.0,8,0,0,5
1,1,7.0,21996.0,5,0,3,3
4,2,15.0,73507.0,3,0,0,2
15,2,38.0,230000.0,0,2,2,3
15,1,9.0,92000.0,5,0,0,5
15,1,31.0,170000.0,0,0,0,2
15,2,5.0,60000.0,0,2,2,3
2,0,5.0,113447.0,5,0,0,2
15,0,18.0,108000.0,5,2,3,5
15,1,20.0,200000.0,8,0,4,5
15,0,5.0,85000.0,5,0,4,5
5,0,5.0,8376.0,5,0,0,3
15,0,1.0,24000.0,5,0,0,5
3,2,10.0,73944.0,0,0,2,4
15,0,7.0,124800.0,5,0,0,5
15,2,19.0,105000.0,0,0,0,5
15,0,36.0,150000.0,5,0,0,5
15,0,10.0,115000.0,8,0,0,2
15,3,8.0,145000.0,5,0,2,2
1,1,2.0,21996.0,0,0,2,5
2,1,18.0,84707.0,0,0,0,0
15,0,3.0,44000.0,5,0,2,5
7,1,0.5,25860.0,5,0,2,5
14,0,13.0,51704.0,0,0,4,5
3,2,15.0,59454.0,5,2,4,0
2,1,11.0,57480.0,5,0,0,2
15,2,5.0,114000.0,5,0,0,0
15,1,6.0,105000.0,5,0,2,5
4,2,7.0,97288.0,5,0,3,3
14,0,5.0,103408.0,7,5,2,5
1,0,13.0,46728.0,1,5,2,3
7,0,4.0,18000.0,5,0,2,4
1,3,5.0,15396.0,5,0,0,5
11,2,10.0,43239.0,5,0,4,5
15,2,12.0,220000.0,0,0,0,3
15,1,14.0,100000.0,0,0,0,5
2,3,15.0,68824.0,0,0,0,5
15,0,7.0,138000.0,0,0,0,2
2,0,15.0,94539.0,5,0,0,5
15,3,15.0,120000.0,8,0,0,5
15,0,6.0,150000.0,0,2,1,5
15,0,10.0,165000.0,5,0,4,4
1,2,30.0,10992.0,1,0,0,1
12,1,8.0,72408.0,0,0,0,3
15,0,17.0,130000.0,5,0,0,3
3,2,19.0,57292.0,5,0,0,5
4,2,16.0,99450.0,2,5,1,0
14,1,26.0,68507.0,8,0,0,2
14,1,15.0,77556.0,0,0,0,2
15,1,4.0,54000.0,5,0,0,5
3,2,5.0,81074.0,0,2,2,2
6,1,3.0,16860.0,0,0,0,2
15,1,8.0,240000.0,0,0,2,5
4,2,11.0,79993.0,0,0,0,0
4,2,13.0,81074.0,0,0,4,4
15,2,25.0,140000.0,0,0,0,5
14,1,10.0,99530.0,5,0,0,5
11,0,4.0,29186.0,0,0,4,5
15,0,5.0,100000.0,5,0,0,5
5,0,2.0,13962.0,5,0,4,5
5,0,7.0,15358.0,0,0,0,2
15,0,10.0,93000.0,5,0,0,3
1,0,7.0,32988.0,5,0,4,5
0,0,9.0,74827.0,5,0,3,4
15,2,3.0,62500.0,0,2,4,3
1,0,3.0,10992.0,5,0,0,0
15,0,35.0,125000.0,0,0,1,4
15,0,2.0,57000.0,5,0,0,5
14,0,6.0,193889.0,8,0,2,2
14,0,30.0,80787.0,5,0,0,3
15,2,6.0,115000.0,0,0,2,2
7,1,33.0,10344.0,0,0,3,5
14,2,9.0,77556.0,4,0,3,3
12,1,3.0,61366.0,5,0,0,2
2,0,10.0,102102.0,5,0,2,5
8,0,7.0,48644.0,0,0,0,5
4,2,4.0,51888.0,5,0,0,5
2,0,15.0,45379.0,5,0,0,5
1,0,10.0,22260.0,0,0,4,5
2,0,15.0,102102.0,7,0,0,2
15,2,8.0,96000.0,0,0,0,5
15,0,0.5,50000.0,0,0,0,3
12,0,30.0,73644.0,5,0,0,3
8,1,11.0,74588.0,5,0,4,4
11,1,5.0,38916.0,5,0,4,5
8,0,6.0,70044.0,5,0,0,5
15,0,8.0,105000.0,5,0,4,3
15,1,34.0,120000.0,0,0,0,2
4,1,6.0,58368.0,0,0,0,2
15,0,21.0,80000.0,4,0,0,5
15,1,35.0,150000.0,0,0,0,5
15,0,4.0,105000.0,0,0,0,3
6,0,12.0,43239.0,4,0,3,5
7,2,23.0,38784.0,5,0,0,5
15,0,15.0,145000.0,8,0,4,5
7,0,7.0,38784.0,5,0,2,5
15,1,4.0,59500.0,5,0,3,4
15,0,10.0,90000.0,5,0,4,5
4,0,16.0,129718.0,5,0,0,0
15,0,8.0,97000.0,0,0,4,3
15,0,2.0,80000.0,5,0,0,0
15,0,6.0,135000.0,0,0,0,2
11,1,12.0,34591.0,0,0,0,5
11,0,11.0,38915.0,5,0,0,5
4,0,5.0,59676.0,0,0,2,3
15,0,6.0,95000.0,0,0,0,5
15,3,4.0,110000.0,1,0,2,2
15,0,36.0,80000.0,4,0,3,0
6,2,13.0,43239.0,0,0,0,2
15,0,13.0,115000.0,0,0,0,5
4,2,15.0,71340.0,5,0,1,5
3,2,15.0,62697.0,5,0,0,3
15,0,5.0,195000.0,0,0,2,3
15,0,15.0,140000.0,4,0,2,3
2,0,7.0,79413.0,4,0,3,5
5,0,5.0,18150.0,5,0,0,5
15,0,10.0,150000.0,0,0,0,4
15,0,25.0,130000.0,0,0,0,5
5,0,10.0,41885.0,0,5,2,3
15,0,21.0,139000.0,0,0,0,0
15,1,25.0,144000.0,5,0,0,5
15,1,1.0,30000.0,5,0,0,5
1,3,12.0,10992.0,8,0,0,5
7,3,3.0,15516.0,0,0,3,0
15,0,33.0,140000.0,0,0,0,0
11,3,15.0,54049.0,0,2,1,5
1,0,10.0,80000.0,0,0,4,4
11,1,7.0,207552.0,5,0,4,5
4,2,15.0,59454.0,0,0,0,0
14,2,5.0,42656.0,0,0,2,3
15,0,17.0,135000.0,5,0,0,5
10,1,3.0,26424.0,6,0,0,2
5,0,10.0,16754.0,8,0,0,2
14,2,9.0,77556.0,8,0,2,2
1,0,17.0,91628.0,4,0,0,5
7,1,17.0,20040.0,8,0,0,5
15,0,0.5,67000.0,0,0,2,5
4,2,5.0,89508.0,0,0,3,5
15,1,1.0,65000.0,0,0,0,3
15,0,3.0,115000.0,0,0,2,2
15,0,0.5,60000.0,0,0,0,5
10,1,20.0,28308.0,5,0,0,5
1,1,2.0,9624.0,0,0,2,1
15,0,43.0,200000.0,0,0,1,3
15,0,23.0,185000.0,0,0,0,5
1,0,4.0,10440.0,0,0,2,5
13,2,6.0,19724.0,5,0,1,5
15,0,1.0,71500.0,0,0,2,2
14,0,20.0,58167.0,0,0,2,5
15,2,20.0,250000.0,0,0,0,0
3,0,6.0,45396.0,5,0,4,5
3,2,2.0,59454.0,5,5,2,3
15,0,17.0,102000.0,0,0,0,2
15,0,11.0,112000.0,0,0,0,5
12,2,5.0,73020.0,1,2,2,5
3,2,15.0,64859.0,0,0,0,0
4,0,6.0,51888.0,0,0,0,0
6,2,0.5,24863.0,2,0,2,5
6,0,5.0,19452.0,4,0,2,5
4,2,10.0,108098.0,0,5,2,1
15,0,16.0,200000.0,5,0,0,3
7,0,1.0,8832.0,0,0,1,3
2,0,7.0,79413.0,5,0,4,3
2,0,6.0,68068.0,5,0,0,5
1,2,10.0,25284.0,0,0,2,5
14,0,25.0,77556.0,5,2,2,5
1,0,4.0,13740.0,0,0,3,5
6,2,2.0,36753.0,4,0,4,5
15,1,2.0,70000.0,5,0,0,2
14,0,3.0,40104.0,0,0,2,2
14,0,16.0,64630.0,5,0,0,5
6,0,12.0,25944.0,5,0,0,5
8,3,8.0,86478.0,0,0,2,5
15,1,6.0,115000.0,5,0,2,2
15,1,25.0,120000.0,5,0,2,4
6,2,12.0,48644.0,0,0,0,5
15,2,9.0,101000.0,0,0,0,3
4,3,21.0,38916.0,8,0,2,3
15,1,2.0,75000.0,5,0,2,3
6,1,10.0,27240.0,0,0,0,5
15,0,13.0,95000.0,0,0,2,2
15,2,12.0,180000.0,0,2,4,3
3,3,14.0,48644.0,0,0,0,5
11,3,13.0,39996.0,0,2,2,5
4,0,12.0,64859.0,0,0,0,5
7,0,7.0,9450.0,0,0,0,5
9,1,5.0,28068.0,7,0,4,3
15,1,26.0,165497.0,0,0,0,2
11,1,19.0,25296.0,5,0,3,5
15,1,11.0,116000.0,5,0,0,5
15,2,3.0,105000.0,4,2,4,3
15,0,11.0,130000.0,0,0,2,5
14,0,10.0,168037.0,5,0,0,3
7,0,8.0,22620.0,0,0,0,5
14,0,6.0,86604.0,5,0,0,5
15,0,29.0,158000.0,5,0,3,5
0,0,20.0,63469.0,5,0,0,5
15,0,4.0,154000.0,0,0,2,3
2,0,4.0,64287.0,0,0,0,5
15,1,15.0,102500.0,5,0,0,1
15,0,30.0,190000.0,0,0,2,5
15,0,18.0,140000.0,5,0,0,5
15,0,4.0,140000.0,0,0,0,5
14,2,4.0,77556.0,8,0,2,2
12,1,18.0,57684.0,0,0,0,5
15,2,15.0,168500.0,0,0,0,5
14,3,20.0,127967.0,0,0,2,5
15,3,18.0,200000.0,8,0,4,5
15,3,10.0,165000.0,0,5,1,4
1,0,6.0,38484.0,0,0,4,5
4,1,8.0,86478.0,8,0,2,5
8,0,20.0,93228.0,0,0,0,2
15,0,4.0,94000.0,5,0,4,3
9,2,5.0,140000.0,0,2,4,5
15,0,1.0,96000.0,5,0,2,3
15,0,3.0,67000.0,0,0,0,5
0,1,1.0,53448.0,5,0,0,3
15,0,4.0,88000.0,0,0,2,2
15,0,2.0,80000.0,0,0,4,3
15,1,2.0,74970.0,5,0,4,5
1,0,20.0,35736.0,5,0,3,0
15,2,16.0,99500.0,0,5,2,1
9,1,14.0,85044.0,5,2,2,5
1,1,5.0,24121.0,5,0,4,5
9,2,5.0,18225.0,5,0,0,5
1,0,3.0,10992.0,4,0,3,5
15,2,9.0,105000.0,5,0,0,5
0,1,9.0,46750.0,0,0,0,2
15,0,7.0,98100.0,5,0,0,5
4,0,2.0,81074.0,5,0,0,0
14,2,7.0,193889.0,0,0,2,3
4,0,13.0,54049.0,5,0,2,5
15,1,25.0,175000.0,5,0,0,5
1,0,10.0,54839.0,0,2,2,4
1,0,3.0,21996.0,4,0,0,3
14,1,9.0,46921.0,0,0,0,2
15,3,14.0,190000.0,0,2,2,5
0,2,2.0,80172.0,0,0,0,3
12,2,8.0,67500.0,5,0,4,5
15,1,20.0,120000.0,0,0,0,2
1,0,2.0,23088.0,5,0,2,5
0,0,6.0,38750.0,5,0,4,0
7,3,4.0,11640.0,5,0,3,3
0,0,7.0,43426.0,5,0,4,5
1,0,8.0,17700.0,5,0,4,5
15,1,6.0,100000.0,0,0,0,4
15,0,4.0,104000.0,3,0,2,3
0,1,8.0,48771.0,0,0,0,5
0,0,15.0,90861.0,5,0,0,3
0,0,29.0,73491.0,5,0,0,0
1,0,12.0,30240.0,5,0,2,5
15,2,13.0,115000.0,0,0,0,5
0,3,30.0,126938.0,5,0,2,5
2,0,6.0,124792.0,0,0,0,5
15,2,5.0,99968.0,5,0,4,5
3,2,4.0,43239.0,3,0,0,1
15,3,30.0,250000.0,0,5,2,2
15,0,32.0,120000.0,0,0,0,2
0,2,20.0,93533.0,5,0,0,3
15,2,21.0,250000.0,0,2,2,1
2,2,10.0,52942.0,5,0,0,5
5,2,8.0,23735.0,5,0,0,5
1,3,15.0,21996.0,0,2,4,5
